smiles,assay_id,activity_type,pActivity,molecule_chembl_id,document_year,document_chembl_id,journal,source,assay_description,round_id,assay_context,scaffold,program_id,target_chembl_id,target_name,target_type,admet_solubility,admet_solubility_source,admet_lipophilicity,admet_lipophilicity_source,admet_clearance_hepatocyte,admet_clearance_hepatocyte_source,admet_clearance_microsome,admet_clearance_microsome_source,admet_herg,admet_herg_source,admet_ames,admet_ames_source,admet_bbb,admet_bbb_source,admet_caco2,admet_caco2_source,admet_ppbr,admet_ppbr_source
Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(C(=O)N1CCOCC1)C2,CHEMBL5167326,IC50,5.04,CHEMBL5176630,2022,CHEMBL5154916,J Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells stably at -80 mV holding potential by automated patch clamp method,114,92,O=C(N1CCOCC1)N1CCc2nc(OCc3conc3-c3ccccc3)ccc2C1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(C(=O)c1ccno1)C2,CHEMBL5167326,IC50,5.19,CHEMBL5200451,2022,CHEMBL5154916,J Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells stably at -80 mV holding potential by automated patch clamp method,114,92,O=C(c1ccno1)N1CCc2nc(OCc3conc3-c3ccccc3)ccc2C1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(C(C)C)C2=O,CHEMBL5167326,IC50,5.36,CHEMBL5208183,2022,CHEMBL5154916,J Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells stably at -80 mV holding potential by automated patch clamp method,114,92,O=C1NCCc2nc(OCc3conc3-c3ccccc3)ccc21,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(C)C2=O,CHEMBL5167326,IC50,5.42,CHEMBL5207799,2022,CHEMBL5154916,J Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells stably at -80 mV holding potential by automated patch clamp method,114,92,O=C1NCCc2nc(OCc3conc3-c3ccccc3)ccc21,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(C1CCOC1)C2=O,CHEMBL5167326,IC50,5.5,CHEMBL5176141,2022,CHEMBL5154916,J Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells stably at -80 mV holding potential by automated patch clamp method,114,92,O=C1c2ccc(OCc3conc3-c3ccccc3)nc2CCN1C1CCOC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(CC1CCCO1)C2=O,CHEMBL5167326,IC50,5.54,CHEMBL5180133,2022,CHEMBL5154916,J Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells stably at -80 mV holding potential by automated patch clamp method,114,92,O=C1c2ccc(OCc3conc3-c3ccccc3)nc2CCN1CC1CCCO1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(CC1CCCS1(=O)=O)C2=O,CHEMBL5167326,IC50,5.75,CHEMBL5174424,2022,CHEMBL5154916,J Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells stably at -80 mV holding potential by automated patch clamp method,114,92,O=C1c2ccc(OCc3conc3-c3ccccc3)nc2CCN1CC1CCCS1(=O)=O,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(CCS(C)(=O)=O)C2=O,CHEMBL5167326,IC50,5.96,CHEMBL5189787,2022,CHEMBL5154916,J Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells stably at -80 mV holding potential by automated patch clamp method,114,92,O=C1NCCc2nc(OCc3conc3-c3ccccc3)ccc21,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(Cc1ccco1)C2=O,CHEMBL5167326,IC50,5.46,CHEMBL5170797,2022,CHEMBL5154916,J Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells stably at -80 mV holding potential by automated patch clamp method,114,92,O=C1c2ccc(OCc3conc3-c3ccccc3)nc2CCN1Cc1ccco1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(Cc1ccno1)C2=O,CHEMBL5167326,IC50,5.6,CHEMBL5176939,2022,CHEMBL5154916,J Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells stably at -80 mV holding potential by automated patch clamp method,114,92,O=C1c2ccc(OCc3conc3-c3ccccc3)nc2CCN1Cc1ccno1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCNC2=O,CHEMBL5167326,IC50,5.0,CHEMBL5185502,2022,CHEMBL5154916,J Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells stably at -80 mV holding potential by automated patch clamp method,114,92,O=C1NCCc2nc(OCc3conc3-c3ccccc3)ccc21,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Cc1onc(-c2ccccc2)c1-c1ccc2cc(CCN3CCC[C@H]3C)ccc2n1,CHEMBL1827362,IC50,5.19,CHEMBL1085398,2011,CHEMBL1821550,Bioorg Med Chem Lett,Scientific Literature,Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay,40,29,c1ccc(-c2nocc2-c2ccc3cc(CCN4CCCC4)ccc3n2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Cc1onc(C(=O)N2[C@@H]3CC[C@H]2C[C@@H](Nc2cc(=O)n(C)c4cc(F)c(F)cc24)C3)c1C,CHEMBL3296306,IC50,4.8,CHEMBL3291062,2014,CHEMBL3286182,J Med Chem,Scientific Literature,Inhibition of human ERG by medium-throughput electrophysiology,65,1476,O=C(c1ccon1)N1C2CCC1CC(Nc1cc(=O)[nH]c3ccccc13)C2,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Cc1sc(-c2ccccc2Cl)cc1C(=O)N[C@@H](CN)c1ccccc1,CHEMBL4341641,IC50,5.17,CHEMBL4443422,2019,CHEMBL4340534,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG by QPatch assay,97,1477,O=C(NCc1ccccc1)c1csc(-c2ccccc2)c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Cc1sc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)nc1C(F)(F)F,CHEMBL2073369,IC50,4.8,CHEMBL2070944,2012,CHEMBL2069241,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG,50,197,O=C(NC1CC1)C1CCCCC1C(=O)N1CCN(c2nccs2)CC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,2.87,tdc_measured,,missing,,missing,,missing,,missing,,missing,,missing,,missing
ClCc1nnc2c3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6n[nH]c(-c7ccccn7)n6)CC5)cc4)nc3ccn12,CHEMBL939830,IC50,5.7,CHEMBL508861,2009,CHEMBL1141029,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG expressed in HEK cells by competitive radioligand binding assay,21,1469,c1ccc(-c2cc3c(ccn4cnnc34)nc2-c2ccc(CN3CCC(c4n[nH]c(-c5ccccn5)n4)CC3)cc2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1cc(COCC2(c3ccccc3)CCNCC2)cc(Cl)n1,CHEMBL2342727,IC50,4.48,CHEMBL2333647,2013,CHEMBL2331544,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG,59,6,c1ccc(C2(COCc3ccncc3)CCNCC2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1cc2cnc(Nc3cnn(C4CC4)c3Cl)nc2cc1C1CCN(C2COC2)CC1,CHEMBL5044152,IC50,5.34,CHEMBL5090739,2022,CHEMBL5042510,J Med Chem,Scientific Literature,Inhibition of human ERG by voltage clamp assay,114,228,c1nn(C2CC2)cc1Nc1ncc2ccc(C3CCN(C4COC4)CC3)cc2n1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1cc2cnc(Nc3cnn(C4CC4)c3Cl)nc2cc1N1CCN(C2COC2)CC1,CHEMBL5044152,IC50,4.62,CHEMBL5085536,2022,CHEMBL5042510,J Med Chem,Scientific Literature,Inhibition of human ERG by voltage clamp assay,114,228,c1nn(C2CC2)cc1Nc1ncc2ccc(N3CCN(C4COC4)CC3)cc2n1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1cc2sc(N3CCC(N4CCCCC4)CC3)nc2cn1,CHEMBL1827362,IC50,5.16,CHEMBL575474,2011,CHEMBL1821550,Bioorg Med Chem Lett,Scientific Literature,Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay,40,29,c1cc2sc(N3CCC(N4CCCCC4)CC3)nc2cn1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)n2)cc1,CHEMBL3779605,IC50,6.84,CHEMBL3774866,2016,CHEMBL3774320,Bioorg Med Chem Lett,Scientific Literature,Binding affinity to human ERG,79,175,c1ccc(-c2c[nH]c(C3Cc4c([nH]c5ccccc45)C(C4CCOCC4)N3)n2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)n2)nc1,CHEMBL3779605,IC50,6.33,CHEMBL3774909,2016,CHEMBL3774320,Bioorg Med Chem Lett,Scientific Literature,Binding affinity to human ERG,79,175,c1ccc(-c2c[nH]c(C3Cc4c([nH]c5ccccc45)C(C4CCOCC4)N3)n2)nc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)n2)s1,CHEMBL3779605,IC50,6.28,CHEMBL3775435,2016,CHEMBL3774320,Bioorg Med Chem Lett,Scientific Literature,Binding affinity to human ERG,79,175,c1csc(-c2c[nH]c(C3Cc4c([nH]c5ccccc45)C(C4CCOCC4)N3)n2)c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc(-c2nc(COc3ccccc3CN3CCCCCCC3)cs2)cc1,CHEMBL827704,IC50,7.52,CHEMBL195180,2005,CHEMBL1140272,Bioorg Med Chem Lett,Scientific Literature,In vitro inhibitory concentration against displacement of 35[S] MK-499 binding to hERG channel expressed in HEK293 cells,3,1099,c1ccc(-c2nc(COc3ccccc3CN3CCCCCCC3)cs2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc(-n2c(-c3ccc(Cl)cc3Cl)nc3c(NN4CCCCC4)ncnc32)cc1,CHEMBL1016403,IC50,5.57,CHEMBL496770,2009,CHEMBL1139370,J Med Chem,Scientific Literature,Inhibition of human ERG,21,780,c1ccc(-c2nc3c(NN4CCCCC4)ncnc3n2-c2ccccc2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc(-n2cc(NCCN3CCCCC3)nn2)c(Cl)c1,CHEMBL3419515,IC50,5.31,CHEMBL3417043,2015,CHEMBL3414517,J Med Chem,Scientific Literature,Inhibition of human ERG expressed in CHO cells at -80 mV holding potential by whole cell patch clamp assay,71,1182,c1ccc(-n2cc(NCCN3CCCCC3)nn2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc(-n2cc(NCCN3CCCCC3)nn2)cc1,CHEMBL3419515,IC50,5.51,CHEMBL3417044,2015,CHEMBL3414517,J Med Chem,Scientific Literature,Inhibition of human ERG expressed in CHO cells at -80 mV holding potential by whole cell patch clamp assay,71,1182,c1ccc(-n2cc(NCCN3CCCCC3)nn2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc(-n2cc(NCCN3CCCCC3)nn2)cc1Cl,CHEMBL3419515,IC50,5.77,CHEMBL3417042,2015,CHEMBL3414517,J Med Chem,Scientific Literature,Inhibition of human ERG expressed in CHO cells at -80 mV holding potential by whole cell patch clamp assay,71,1182,c1ccc(-n2cc(NCCN3CCCCC3)nn2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc(C2CC=CCNC2)cc1Cl,CHEMBL2327304,IC50,4.96,CHEMBL2321998,2013,CHEMBL2321662,ACS Med Chem Lett,Scientific Literature,Inhibition of human ERG expressed in CHO-K1 cells by electrophysiological assay,59,18,C1=CCC(c2ccccc2)CNC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,1.86,tdc_measured,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc(C2CCCCNC2)cc1Cl,CHEMBL2327304,IC50,5.21,CHEMBL2326692,2013,CHEMBL2321662,ACS Med Chem Lett,Scientific Literature,Inhibition of human ERG expressed in CHO-K1 cells by electrophysiological assay,59,18,c1ccc(C2CCCCNC2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc(CCCOCCCN2CCCCC2)cc1,CHEMBL4433285,IC50,5.77,CHEMBL462605,2017,CHEMBL4433195,Bioorg Med Chem,Scientific Literature,Inhibition of human ERG expressed in CHO cells at holding potential of -90 mV by patch clamp method,87,1027,c1ccc(CCCOCCCN2CCCCC2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc(CN(C2CC2)C2CNC2)cc1Cl,CHEMBL3385976,IC50,5.33,CHEMBL3331484,2014,CHEMBL3352820,ACS Med Chem Lett,Scientific Literature,Inhibition of human ERG expressed in CHO-K1 cells by automated whole-cell patch-clamp electrophysiology method,65,283,c1ccc(CN(C2CC2)C2CNC2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc(Cn2c(/C=C/C3CCN(CC4CCCCC4)C3)nc3cc(Br)ccc32)cc1,CHEMBL3706049,IC50,5.96,CHEMBL3696117,2015,CHEMBL3638742,,BindingDB Patent Bioactivity Data,"Potassium Channel Assay: Drugs belonging to different classes have been shown to be associated with QT prolongation and in some cases serious ventricular arrhythmias. The most common mechanism for these adverse events is the inhibition of one or more cardiac potassium channels, in particular hERG. This current is important for cardiac myocyte repolarization and is a common target for drugs that prolong the QT interval. Test articles in this study were therefore characterized to determine their ability to inhibit the hERG channel. Ion channel activity was measured using a stably transfected Chinese Hamster Ovary (CHO) cell line expressing the hERG mRNA. The pharmacology of this cloned channel expressed in the CHO cell line is very similar to that observed in native tissue.",71,1079,C(=CC1CCN(CC2CCCCC2)C1)c1nc2ccccc2n1Cc1ccccc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc(Cn2cc(NCCN3CCCCC3)nn2)cc1Cl,CHEMBL3419515,IC50,5.66,CHEMBL3417058,2015,CHEMBL3414517,J Med Chem,Scientific Literature,Inhibition of human ERG expressed in CHO cells at -80 mV holding potential by whole cell patch clamp assay,71,1182,c1ccc(Cn2cc(NCCN3CCCCC3)nn2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc(Cn2cc(NCCN3CCCCCC3)nn2)cc1Cl,CHEMBL3419515,IC50,5.41,CHEMBL3417066,2015,CHEMBL3414517,J Med Chem,Scientific Literature,Inhibition of human ERG expressed in CHO cells at -80 mV holding potential by whole cell patch clamp assay,71,1182,c1ccc(Cn2cc(NCCN3CCCCCC3)nn2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc(Nc2nc3ccccc3c3[nH]c(C4CCC=CCC4)nc23)cc1Cl,CHEMBL5100478,IC50,5.22,CHEMBL5190388,2022,CHEMBL5096242,J Med Chem,Scientific Literature,Inhibition of human ERG stably transfected in HEK293 cells incubated for 2 hrs by TAMRA fluorescence polarization assay,114,1478,C1=CCCC(c2nc3c(Nc4ccccc4)nc4ccccc4c3[nH]2)CC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc(OC(c2ccc3ccccc3c2)C2CNC2)cc1Cl,CHEMBL2176358,IC50,6.75,CHEMBL2171418,2012,CHEMBL2169882,J Med Chem,Scientific Literature,Inhibition of human ERG expressed in CHOK1 cells by patch clamp technique,50,473,c1ccc(OC(c2ccc3ccccc3c2)C2CNC2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc(OCCCc2cccc(CCCOc3ccc(Cl)cc3)n2)cc1,CHEMBL2330781,IC50,8.0,CHEMBL2324257,2013,CHEMBL2321724,J Med Chem,Scientific Literature,Displacement of [3H]astemizole from human ERG K+ channel expressed in HEK293 cells by scintillation spectrophotometric analysis,59,430,c1ccc(OCCCc2cccc(CCCOc3ccccc3)n2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc([C@@H]2CC=CCNC2)cc1Cl,CHEMBL2327304,IC50,4.86,CHEMBL2322000,2013,CHEMBL2321662,ACS Med Chem Lett,Scientific Literature,Inhibition of human ERG expressed in CHO-K1 cells by electrophysiological assay,59,18,C1=CCC(c2ccccc2)CNC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc([C@@]23CCCC[C@@H]2CNC3)cc1Cl,CHEMBL1816746,IC50,5.44,CHEMBL1813472,2011,CHEMBL1811752,J Med Chem,Scientific Literature,Inhibition of human ERG expressed in CHO cells by high throughput single cell planar patch clamp method,40,532,c1ccc(C23CCCCC2CNC3)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc([C@@]23CCC[C@@H]2CNC3)cc1Cl,CHEMBL1816746,IC50,5.28,CHEMBL1813475,2011,CHEMBL1811752,J Med Chem,Scientific Literature,Inhibition of human ERG expressed in CHO cells by high throughput single cell planar patch clamp method,40,532,c1ccc(C23CCCC2CNC3)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc([C@H]2CC=CCNC2)cc1Cl,CHEMBL2327304,IC50,4.68,CHEMBL2321999,2013,CHEMBL2321662,ACS Med Chem Lett,Scientific Literature,Inhibition of human ERG expressed in CHO-K1 cells by electrophysiological assay,59,18,C1=CCC(c2ccccc2)CNC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,1.95,tdc_measured,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc([C@]23CCCC[C@H]2CNC3)cc1Cl,CHEMBL1816746,IC50,5.19,CHEMBL1813471,2011,CHEMBL1811752,J Med Chem,Scientific Literature,Inhibition of human ERG expressed in CHO cells by high throughput single cell planar patch clamp method,40,532,c1ccc(C23CCCCC2CNC3)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc([C@]23CCC[C@H]2CNC3)cc1Cl,CHEMBL1816746,IC50,5.19,CHEMBL1813474,2011,CHEMBL1811752,J Med Chem,Scientific Literature,Inhibition of human ERG expressed in CHO cells by high throughput single cell planar patch clamp method,40,532,c1ccc(C23CCCC2CNC3)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,CHEMBL944378,IC50,5.0,CHEMBL592374,2008,CHEMBL1152295,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG expressed in CHO cells,14,429,c1ccc(C23CNCC2C3)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,1.96,tdc_measured,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc2c(c1)CCCc1nnc([C@H]3CC[C@H](Oc4ccccn4)CC3)n1-2,CHEMBL4669232,IC50,4.85,CHEMBL4799793,2020,CHEMBL4665717,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG by QPatch HTX automated patch clamp system,103,1343,c1ccc(OC2CCC(c3nnc4n3-c3ccccc3CCC4)CC2)nc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc2c(c1)CCc1nnc([C@H]3CC[C@H](Oc4ccccn4)CC3)n1-2,CHEMBL4669232,IC50,5.14,CHEMBL4782340,2020,CHEMBL4665717,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG by QPatch HTX automated patch clamp system,103,1343,c1ccc(OC2CCC(c3nnc4n3-c3ccccc3CC4)CC2)nc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,CHEMBL1027667,IC50,5.35,CHEMBL845,2009,CHEMBL1137783,J Med Chem,Scientific Literature,Inhibition of human ERG channel,21,86,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,1.0,tdc_measured,,missing,,missing,-4.6799998,tdc_measured,,missing
Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,CHEMBL1676103,IC50,4.5,CHEMBL845,2011,CHEMBL1671772,Eur J Med Chem,Scientific Literature,Inhibition of human ERG,40,20,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,1.0,tdc_measured,,missing,,missing,-4.6799998,tdc_measured,,missing
Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,CHEMBL766814,IC50,5.35,CHEMBL845,2003,CHEMBL1136167,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human Potassium channel HERG expressed in mammalian cells,1,21,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,1.0,tdc_measured,,missing,,missing,-4.6799998,tdc_measured,,missing
Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,CHEMBL954102,IC50,5.35,CHEMBL845,2008,CHEMBL1150324,Bioorg Med Chem,Scientific Literature,Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique,14,24,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,1.0,tdc_measured,,missing,,missing,-4.6799998,tdc_measured,,missing
Clc1cccc(CN(CC2CNC2)c2ccccc2)c1Cl,CHEMBL3385976,IC50,5.73,CHEMBL3331502,2014,CHEMBL3352820,ACS Med Chem Lett,Scientific Literature,Inhibition of human ERG expressed in CHO-K1 cells by automated whole-cell patch-clamp electrophysiology method,65,283,c1ccc(CN(CC2CNC2)c2ccccc2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1cccc(OC(c2ccccc2)C2CCNCC2)c1Cl,CHEMBL1024556,IC50,6.02,CHEMBL541226,2009,CHEMBL1151858,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG channel,21,1479,c1ccc(OC(c2ccccc2)C2CCNCC2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1cccc(OC(c2ccccn2)[C@H]2CCNC2)c1Cl,CHEMBL1024556,IC50,5.0,CHEMBL563495,2009,CHEMBL1151858,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG channel,21,1479,c1ccc(OC(c2ccccn2)C2CCNC2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1cccc(OC(c2cccnc2)C2CCNCC2)c1Cl,CHEMBL1024556,IC50,5.5,CHEMBL559456,2009,CHEMBL1151858,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG channel,21,1479,c1ccc(OC(c2cccnc2)C2CCNCC2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
Clc1cccc(OC(c2cccnc2)[C@@H]2CCCNC2)c1Cl,CHEMBL1024556,IC50,5.18,CHEMBL549825,2009,CHEMBL1151858,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG channel,21,1479,c1ccc(OC(c2cccnc2)C2CCCNC2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
